Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Image Position,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image,SEO Title,SEO Description,Status
heka-sorb-steriel-10-cm-x-10-cm-50-stuks,HEKA Sorb steriel - 10 cm x 10 cm (50 stuks),"<p>HEKA Sorb is een steriel absorberend kompres van 10 x 10 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorberende watten van 100% katoen; het kompres laat lucht door en kleeft niet aan de wond. De blauwe non-woven achterzijde is vochtwerend, zodat wondvocht niet doorlekt. Per 50 stuks steriel verpakt, voor gebruik in de EHBO-post, de verbandkoffer of de zorginstelling.</p><ul><li>Steriel absorberend kompres 10 x 10 cm</li><li>Vulling van 100% katoenen watten</li><li>Luchtdoorlatend, kleeft niet aan de wond</li><li>Blauwe vochtwerende non-woven achterzijde</li><li>Verpakt per 50 stuks</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-sorb-steriel-10-cm-x-10-cm-50-stuks,,,,continue,manual,17.27,19.19,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-10-cm-x-10-cm-50-stuks.jpg,HEKA Sorb steriel - 10 cm x 10 cm (50 stuks),,HEKA Sorb steriel - 10 cm x 10 cm (50 stuks) | EHBO Depot,HEKA Sorb is een steriel absorberend kompres van 10 x 10 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorbere,active
heka-sorb-steriel-10-cm-x-10-cm-50-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-10-cm-x-10-cm-50-stuks-2.jpg,HEKA Sorb steriel - 10 cm x 10 cm (50 stuks),,,,
heka-sorb-steriel-10-cm-x-20-cm-30-stuks,HEKA Sorb steriel - 10 cm x 20 cm (30 stuks),"<p>HEKA Sorb is een steriel absorberend kompres van 10 x 20 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorberende watten van 100% katoen; het kompres laat lucht door en kleeft niet aan de wond. De blauwe non-woven achterzijde is vochtwerend, zodat wondvocht niet doorlekt. Elk kompres is afzonderlijk steriel verpakt, 30 stuks per doosje, voor gebruik in de EHBO-post, de verbandkoffer of de zorginstelling.</p><ul><li>Steriel absorberend kompres 10 x 20 cm</li><li>Vulling van 100% katoenen watten</li><li>Luchtdoorlatend, kleeft niet aan de wond</li><li>Blauwe vochtwerende non-woven achterzijde</li><li>Per stuk verpakt, 30 stuks per doosje</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-sorb-steriel-10-cm-x-20-cm-30-stuks,,,,continue,manual,15.94,17.71,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-10-cm-x-20-cm-30-stuks.jpg,HEKA Sorb steriel - 10 cm x 20 cm (30 stuks),,HEKA Sorb steriel - 10 cm x 20 cm (30 stuks) | EHBO Depot,HEKA Sorb is een steriel absorberend kompres van 10 x 20 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorbere,active
heka-sorb-steriel-10-cm-x-20-cm-30-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-10-cm-x-20-cm-30-stuks-2.jpg,HEKA Sorb steriel - 10 cm x 20 cm (30 stuks),,,,
heka-sorb-steriel-20-cm-x-20-cm-10-stuks,HEKA Sorb steriel - 20 cm x 20 cm (10 stuks),"<p>HEKA Sorb is een steriel absorberend kompres van 20 x 20 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorberende watten van 100% katoen; het kompres laat lucht door en kleeft niet aan de wond. De blauwe non-woven achterzijde is vochtwerend, zodat wondvocht niet doorlekt. Per 10 stuks steriel verpakt, voor gebruik in de EHBO-post, de verbandkoffer of de zorginstelling.</p><ul><li>Steriel absorberend kompres 20 x 20 cm</li><li>Vulling van 100% katoenen watten</li><li>Luchtdoorlatend, kleeft niet aan de wond</li><li>Blauwe vochtwerende non-woven achterzijde</li><li>Verpakt per 10 stuks</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-sorb-steriel-20-cm-x-20-cm-10-stuks,,,,continue,manual,10.22,11.36,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-20-cm-10-stuks.jpg,HEKA Sorb steriel - 20 cm x 20 cm (10 stuks),,HEKA Sorb steriel - 20 cm x 20 cm (10 stuks) | EHBO Depot,HEKA Sorb is een steriel absorberend kompres van 20 x 20 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorbere,active
heka-sorb-steriel-20-cm-x-20-cm-10-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-20-cm-10-stuks-2.jpg,HEKA Sorb steriel - 20 cm x 20 cm (10 stuks),,,,
heka-sorb-steriel-20-cm-x-20-cm-10-stuks,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-20-cm-10-stuks-3.jpg,HEKA Sorb steriel - 20 cm x 20 cm (10 stuks),,,,
heka-sorb-steriel-20-cm-x-30-cm-10-stuks,HEKA Sorb steriel - 20 cm x 30 cm (10 stuks),"<p>HEKA Sorb is een steriel absorberend kompres van 20 x 30 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorberende watten van 100% katoen; het kompres laat lucht door en kleeft niet aan de wond. De blauwe non-woven achterzijde is vochtwerend, zodat wondvocht niet doorlekt. Per 10 stuks steriel verpakt, voor gebruik in de EHBO-post, de verbandkoffer of de zorginstelling.</p><ul><li>Steriel absorberend kompres 20 x 30 cm</li><li>Vulling van 100% katoenen watten</li><li>Luchtdoorlatend, kleeft niet aan de wond</li><li>Blauwe vochtwerende non-woven achterzijde</li><li>Verpakt per 10 stuks</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-sorb-steriel-20-cm-x-30-cm-10-stuks,,,,continue,manual,11.99,13.32,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-30-cm-10-stuks.jpg,HEKA Sorb steriel - 20 cm x 30 cm (10 stuks),,HEKA Sorb steriel - 20 cm x 30 cm (10 stuks) | EHBO Depot,HEKA Sorb is een steriel absorberend kompres van 20 x 30 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorbere,active
heka-sorb-steriel-20-cm-x-30-cm-10-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-30-cm-10-stuks-2.jpg,HEKA Sorb steriel - 20 cm x 30 cm (10 stuks),,,,
heka-sorb-steriel-20-cm-x-40-cm-10-stuks,HEKA Sorb steriel - 20 cm x 40 cm (10 stuks),"<p>HEKA Sorb is een steriel absorberend kompres van 20 x 40 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorberende watten van 100% katoen; het kompres laat lucht door en kleeft niet aan de wond. De blauwe non-woven achterzijde is vochtwerend, zodat wondvocht niet doorlekt. Per 10 stuks steriel verpakt, voor gebruik in de EHBO-post, de verbandkoffer of de zorginstelling.</p><ul><li>Steriel absorberend kompres 20 x 40 cm</li><li>Vulling van 100% katoenen watten</li><li>Luchtdoorlatend, kleeft niet aan de wond</li><li>Blauwe vochtwerende non-woven achterzijde</li><li>Verpakt per 10 stuks</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-sorb-steriel-20-cm-x-40-cm-10-stuks,,,,continue,manual,10.85,12.06,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-40-cm-10-stuks.jpg,HEKA Sorb steriel - 20 cm x 40 cm (10 stuks),,HEKA Sorb steriel - 20 cm x 40 cm (10 stuks) | EHBO Depot,HEKA Sorb is een steriel absorberend kompres van 20 x 40 cm dat wondvocht opneemt en over het hele kompres verdeelt. De vulling bestaat uit witte absorbere,active
heka-sorb-steriel-20-cm-x-40-cm-10-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-sorb-steriel-20-cm-x-40-cm-10-stuks-2.jpg,HEKA Sorb steriel - 20 cm x 40 cm (10 stuks),,,,
heka-verbandwisselset-steriel-per-stuk,HEKA Verbandwisselset steriel (per stuk),"<p>De HEKA verbandwisselset is een steriel verpakte set met de materialen die nodig zijn om een verband hygiënisch te verwisselen, waaronder kompressen. De set is bedoeld voor zorginstellingen, bedrijfsartsen en EHBO-posten waar regelmatig verbanden worden vervangen. Per stuk verpakt en steriel, zodat elke verbandwissel met schoon materiaal begint.</p><ul><li>Steriel verpakte set voor verbandwissel</li><li>Bevat onder andere kompressen</li><li>Voor hygiënisch vervangen van verbanden</li><li>Per stuk verpakt</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Snelverband & traumaverband, btw-9",TRUE,1,Title,Default Title,heka-verbandwisselset-steriel-per-stuk,,,,continue,manual,4.51,5.01,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-verbandwisselset-steriel-per-stuk.jpg,HEKA Verbandwisselset steriel (per stuk),,HEKA Verbandwisselset steriel (per stuk) | EHBO Depot,"De HEKA verbandwisselset is een steriel verpakte set met de materialen die nodig zijn om een verband hygiënisch te verwisselen, waaronder kompressen. De se",active
heka-fingerbobs-blauw-20x5-stuks,HEKA Fingerbobs blauw (20x5 stuks),"<p>HEKA Fingerbobs zijn blauwe, kant-en-klare buisverbanden van katoen voor de vinger in maat L. Ze beschermen de vinger of houden een pleister op zijn plaats en worden direct aangebracht: de onderste ring over de vinger afrollen, de top 360 graden draaien en de tweede ring over de eerste laag afrollen. De blauwe uitvoering is goed zichtbaar, wat van pas komt in keukens en de levensmiddelenindustrie. Deze verpakking bevat 20 doosjes van 5 stuks, in totaal 100 vingerverbanden.</p><ul><li>Katoenen buisverband voor de vinger, maat L</li><li>Blauw, kant-en-klaar voor gebruik</li><li>Beschermt de vinger of fixeert een pleister</li><li>Twee lagen: ring afrollen, draaien, tweede ring afrollen</li><li>20 doosjes van 5 stuks</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,heka-fingerbobs-blauw-20x5-stuks,,,,continue,manual,37.26,41.40,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-fingerbobs-blauw-20x5-stuks.jpg,HEKA Fingerbobs blauw (20x5 stuks),,HEKA Fingerbobs blauw (20x5 stuks) | EHBO Depot,"HEKA Fingerbobs zijn blauwe, kant-en-klare buisverbanden van katoen voor de vinger in maat L. Ze beschermen de vinger of houden een pleister op zijn plaats",active
heka-driekante-doek-viscose-katoen,HEKA Driekante doek - viscose/katoen,"<p>Driekante doek van HEKA in viscose/katoen, 136 x 96 x 96 cm, geleverd met 2 veiligheidsspelden. Gevouwen als mitella geeft de doek steun en rust aan onderarm, pols en hand; als brede das ondersteunt de doek elleboog, bovenarm, sleutelbeen of schouder. Een basisverbandmiddel voor de verbandtrommel op de werkplek en in de BHV-uitrusting.</p><ul><li>Afmeting 136 x 96 x 96 cm</li><li>Materiaal viscose/katoen</li><li>Inclusief 2 veiligheidsspelden</li><li>Te vouwen tot mitella of brede das</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Verbandmiddelen, btw-9",TRUE,1,Title,Default Title,heka-driekante-doek-viscose-katoen,,,,continue,manual,1.31,1.45,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-driekante-doek-viscose-katoen.jpg,HEKA Driekante doek - viscose/katoen,,HEKA Driekante doek - viscose/katoen | EHBO Depot,"Driekante doek van HEKA in viscose/katoen, 136 x 96 x 96 cm, geleverd met 2 veiligheidsspelden. Gevouwen als mitella geeft de doek steun en rust aan ondera",active
heka-driekante-doek-viscose-katoen,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-driekante-doek-viscose-katoen-2.jpg,HEKA Driekante doek - viscose/katoen,,,,
masterchef-driekante-doek-blauw,MasterChef Driekante doek blauw,"<p>Blauwe driekante doek van MasterChef, 90 x 127 cm, voor eenmalig gebruik. Door de blauwe kleur valt de doek visueel op in een voedselomgeving zoals keukens en de levensmiddelenindustrie; de doek is niet met een metaaldetector detecteerbaar. Te vouwen tot mitella voor onderarm, pols en hand, of tot brede das voor elleboog, bovenarm, sleutelbeen en schouder.</p><ul><li>Afmeting 90 x 127 cm</li><li>Blauw, visueel detecteerbaar</li><li>Disposable, voor eenmalig gebruik</li><li>Te vouwen tot mitella of brede das</li></ul>",Masterchef,Verbandmiddelen,"Verbandmiddelen, Snelverband & traumaverband, btw-9",TRUE,1,Title,Default Title,masterchef-driekante-doek-blauw,,,,continue,manual,0.50,0.55,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/masterchef-driekante-doek-blauw.jpg,MasterChef Driekante doek blauw,,MasterChef Driekante doek blauw | EHBO Depot,"Blauwe driekante doek van MasterChef, 90 x 127 cm, voor eenmalig gebruik. Door de blauwe kleur valt de doek visueel op in een voedselomgeving zoals keukens",active
masterchef-driekante-doek-blauw,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/masterchef-driekante-doek-blauw-2.jpg,MasterChef Driekante doek blauw,,,,
masterchef-driekante-doek-blauw,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/masterchef-driekante-doek-blauw-3.jpg,MasterChef Driekante doek blauw,,,,
heka-gemetalliseerd-wondkompres-steriel-8-x-10-cm-per-stuk,HEKA Gemetalliseerd wondkompres steriel - 8 x 10 cm(per stuk),"<p>Steriel wondkompres van HEKA met een gladde, gemetalliseerde aluminiumlaag, 8 x 10 cm, per stuk verpakt. De aluminiumzijde kleeft niet aan de wond en het kompres neemt veel wondvocht op, waardoor het geschikt is voor het steriel afdekken van open wonden en brandwonden. Reinig de wond en de huid eromheen, leg het kompres met de aluminiumzijde op de wond, fixeer het en vervang het minimaal eenmaal per dag.</p><ul><li>Afmeting 8 x 10 cm</li><li>Steriel, per stuk verpakt</li><li>Niet-verklevende aluminiumlaag</li><li>Hoge absorptiecapaciteit</li><li>Ook geschikt voor brandwonden</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-gemetalliseerd-wondkompres-steriel-8-x-10-cm-per-stuk,,,,continue,manual,0.41,0.46,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-gemetalliseerd-wondkompres-steriel-8-x-10-cm-per-stuk.jpg,HEKA Gemetalliseerd wondkompres steriel - 8 x 10 cm(per stuk),,HEKA Gemetalliseerd wondkompres steriel - 8 x 10 cm(per stuk),"Steriel wondkompres van HEKA met een gladde, gemetalliseerde aluminiumlaag, 8 x 10 cm, per stuk verpakt. De aluminiumzijde kleeft niet aan de wond en het k",active
heka-gemetalliseerd-wondkompres-steriel-10-x-12-cm-per-stuk,HEKA Gemetalliseerd wondkompres steriel - 10 x 12 cm (per stuk),"<p>HEKA gemetalliseerd wondkompres van 10 x 12 cm, steriel en per stuk verpakt. Het kompres heeft een gladde aluminiumlaag die niet aan de wond kleeft, gecombineerd met een absorberende kern die veel wondvocht opneemt. Daardoor is het geschikt om open wonden en brandwonden steriel af te dekken en te beschermen tegen vuil en bacteriën. Aanbrengen met de aluminiumzijde op de gereinigde wond, fixeren en minimaal dagelijks vervangen.</p><ul><li>Afmeting 10 x 12 cm</li><li>Steriel, per stuk verpakt</li><li>Niet-verklevende aluminiumlaag</li><li>Hoge absorptiecapaciteit</li><li>Ook geschikt voor brandwonden</li></ul>",Heka,Verbandmiddelen,"Verbandmiddelen, Gazen & kompressen, btw-9",TRUE,1,Title,Default Title,heka-gemetalliseerd-wondkompres-steriel-10-x-12-cm-per-stuk,,,,continue,manual,0.52,0.58,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-gemetalliseerd-wondkompres-steriel-10-x-12-cm-per-stuk.jpg,HEKA Gemetalliseerd wondkompres steriel - 10 x 12 cm (per stuk),,HEKA Gemetalliseerd wondkompres steriel - 10 x 12 cm (per stuk),"HEKA gemetalliseerd wondkompres van 10 x 12 cm, steriel en per stuk verpakt. Het kompres heeft een gladde aluminiumlaag die niet aan de wond kleeft, gecomb",active
bandafix-netverband-katoen-nr-0-100-cm,Bandafix Netverband katoen nr 0 - 100 cm,"<p>Bandafix elastisch netverband nr. 0 van 100% katoen, lengte 100 cm, voor het fixeren van wondverbanden op de vingers. Het wijdmazige netverband houdt kompressen en gaasjes op hun plaats zonder pleisters of kleefstoffen, laat de huid ademen en is geschikt voor een gevoelige huid. Het verband kan gewassen en gesteriliseerd worden en is daardoor herbruikbaar; toepasbaar in de thuiszorg, professionele zorg, EHBO en sportverzorging. De serie loopt van maat 0 voor vingers tot maat 7 voor rug en borst.</p><ul><li>Maat 0: vingers</li><li>100% katoen, lengte 100 cm</li><li>Fixeert verband zonder pleisters of kleefstof</li><li>Wijdmazig, laat de huid ademen</li><li>Wasbaar en steriliseerbaar, herbruikbaar</li></ul>",Bandafix,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,bandafix-netverband-katoen-nr-0-100-cm,,,,continue,manual,2.88,3.20,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-0-100-cm.jpg,Bandafix Netverband katoen nr 0 - 100 cm,,Bandafix Netverband katoen nr 0 - 100 cm | EHBO Depot,"Bandafix elastisch netverband nr. 0 van 100% katoen, lengte 100 cm, voor het fixeren van wondverbanden op de vingers. Het wijdmazige netverband houdt kompr",active
bandafix-netverband-katoen-nr-0-100-cm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-0-100-cm-2.jpg,Bandafix Netverband katoen nr 0 - 100 cm,,,,
bandafix-netverband-katoen-nr-0-100-cm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-0-100-cm-3.jpg,Bandafix Netverband katoen nr 0 - 100 cm,,,,
bandafix-netverband-katoen-nr-1-100-cm,Bandafix Netverband katoen nr 1 - 100 cm,"<p>Bandafix elastisch netverband nr. 1 van 100% katoen, 100 cm lang, bedoeld voor hand, pols, onderarm en hiel en ook geschikt voor een kindervoet. Het netverband fixeert kompressen en gaasjes zonder pleisters of kleefstoffen en is daardoor bruikbaar bij mensen die pleisters niet verdragen. Dankzij de wijde mazen blijft de huid geventileerd en kunt u het verband inspecteren of vervangen zonder het net te verwijderen. Wasbaar en steriliseerbaar, dus herbruikbaar; toepasbaar in thuiszorg, professionele zorg, EHBO en sportverzorging.</p><ul><li>Maat 1: hand, pols, onderarm, hiel</li><li>100% katoen, lengte 100 cm</li><li>Fixeert verband zonder pleisters of kleefstof</li><li>Wijdmazig, laat de huid ademen</li><li>Wasbaar en steriliseerbaar, herbruikbaar</li></ul>",Bandafix,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,bandafix-netverband-katoen-nr-1-100-cm,,,,continue,manual,4.17,4.63,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-1-100-cm.jpg,Bandafix Netverband katoen nr 1 - 100 cm,,Bandafix Netverband katoen nr 1 - 100 cm | EHBO Depot,"Bandafix elastisch netverband nr. 1 van 100% katoen, 100 cm lang, bedoeld voor hand, pols, onderarm en hiel en ook geschikt voor een kindervoet. Het netver",active
bandafix-netverband-katoen-nr-1-100-cm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-1-100-cm-2.jpg,Bandafix Netverband katoen nr 1 - 100 cm,,,,
bandafix-netverband-katoen-nr-1-100-cm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-1-100-cm-3.jpg,Bandafix Netverband katoen nr 1 - 100 cm,,,,
bandafix-netverband-katoen-nr-1-100-cm,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-1-100-cm-4.jpg,Bandafix Netverband katoen nr 1 - 100 cm,,,,
bandafix-netverband-katoen-nr-2-100-cm,Bandafix Netverband katoen nr 2 - 100 cm,"<p>Elastisch netverband van Bandafix in maat 2, 100% katoen, lengte 100 cm, voor onderbeen, voet, elleboog en bovenarm. Het wijdmazige, elastische net past zich aan de lichaamsvorm aan en houdt wondkompressen en gaas op hun plaats zonder pleisters, waardoor huidirritatie door kleefstoffen uitblijft. Het verband is wasbaar en steriliseerbaar en dus meerdere keren te gebruiken. Geschikt voor thuiszorg, professionele zorg, EHBO en sportverzorging; de serie loopt van maat 0 tot en met 7.</p><ul><li>Maat 2: onderbeen, voet, elleboog, bovenarm</li><li>100% katoen, lengte 100 cm</li><li>Fixeert verband zonder pleisters of kleefstof</li><li>Elastisch, past zich aan de lichaamsvorm aan</li><li>Wasbaar en steriliseerbaar, herbruikbaar</li></ul>",Bandafix,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,bandafix-netverband-katoen-nr-2-100-cm,,,,continue,manual,6.08,6.75,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-2-100-cm.jpg,Bandafix Netverband katoen nr 2 - 100 cm,,Bandafix Netverband katoen nr 2 - 100 cm | EHBO Depot,"Elastisch netverband van Bandafix in maat 2, 100% katoen, lengte 100 cm, voor onderbeen, voet, elleboog en bovenarm. Het wijdmazige, elastische net past zi",active
bandafix-netverband-katoen-nr-2-100-cm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-2-100-cm-2.jpg,Bandafix Netverband katoen nr 2 - 100 cm,,,,
bandafix-netverband-katoen-nr-2-100-cm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-2-100-cm-3.jpg,Bandafix Netverband katoen nr 2 - 100 cm,,,,
bandafix-netverband-katoen-nr-2-100-cm,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-2-100-cm-4.jpg,Bandafix Netverband katoen nr 2 - 100 cm,,,,
bandafix-netverband-katoen-nr-3-100-cm,Bandafix Netverband katoen nr 3 - 100 cm,"<p>Bandafix netverband nr. 3, 100 cm lang en gemaakt van 100% katoen, is bedoeld voor de knie en het smalle deel van het bovenbeen. Het elastische net fixeert wondverbanden op lastig te verbinden gewrichten zonder pleisters of andere kleefmiddelen, laat de huid ademen en is geschikt bij een gevoelige huid. U kunt het verband inspecteren of vervangen zonder het net weg te halen; na gebruik is het wasbaar en steriliseerbaar. Toepasbaar in thuiszorg, professionele zorg, EHBO en sportverzorging.</p><ul><li>Maat 3: knie, smal bovenbeen</li><li>100% katoen, lengte 100 cm</li><li>Fixeert verband zonder pleisters of kleefstof</li><li>Verband inspecteren zonder het net te verwijderen</li><li>Wasbaar en steriliseerbaar, herbruikbaar</li></ul>",Bandafix,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,bandafix-netverband-katoen-nr-3-100-cm,,,,continue,manual,4.30,4.78,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-3-100-cm.jpg,Bandafix Netverband katoen nr 3 - 100 cm,,Bandafix Netverband katoen nr 3 - 100 cm | EHBO Depot,"Bandafix netverband nr. 3, 100 cm lang en gemaakt van 100% katoen, is bedoeld voor de knie en het smalle deel van het bovenbeen. Het elastische net fixeert",active
bandafix-netverband-katoen-nr-3-100-cm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-3-100-cm-2.jpg,Bandafix Netverband katoen nr 3 - 100 cm,,,,
bandafix-netverband-katoen-nr-3-100-cm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-3-100-cm-3.jpg,Bandafix Netverband katoen nr 3 - 100 cm,,,,
bandafix-netverband-katoen-nr-3-100-cm,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-3-100-cm-4.jpg,Bandafix Netverband katoen nr 3 - 100 cm,,,,
bandafix-netverband-katoen-nr-4-100-cm,Bandafix Netverband katoen nr 4 - 100 cm,"<p>Bandafix elastisch netverband nr. 4 van 100% katoen, 100 cm lang, voor het bovenbeen, de schouder en een klein hoofd. Het huidvriendelijke netverband houdt kompressen, gaasjes en ander verbandmateriaal op hun plaats zonder pleisters of kleefstoffen, ook op ronde lichaamsdelen die moeilijk te verbinden zijn. De wijdmazige structuur ventileert de huid, en het verband is wasbaar, steriliseerbaar en herbruikbaar. Geschikt voor thuiszorg, professionele zorg, EHBO en sportverzorging.</p><ul><li>Maat 4: bovenbeen, schouder, klein hoofd</li><li>100% katoen, lengte 100 cm</li><li>Fixeert verband zonder pleisters of kleefstof</li><li>Wijdmazig, laat de huid ademen</li><li>Wasbaar en steriliseerbaar, herbruikbaar</li></ul>",Bandafix,Verbandmiddelen,"Verbandmiddelen, Net- & buisverband, btw-9",TRUE,1,Title,Default Title,bandafix-netverband-katoen-nr-4-100-cm,,,,continue,manual,5.39,5.99,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-4-100-cm.jpg,Bandafix Netverband katoen nr 4 - 100 cm,,Bandafix Netverband katoen nr 4 - 100 cm | EHBO Depot,"Bandafix elastisch netverband nr. 4 van 100% katoen, 100 cm lang, voor het bovenbeen, de schouder en een klein hoofd. Het huidvriendelijke netverband houdt",active
bandafix-netverband-katoen-nr-4-100-cm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-4-100-cm-2.jpg,Bandafix Netverband katoen nr 4 - 100 cm,,,,
bandafix-netverband-katoen-nr-4-100-cm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/bandafix-netverband-katoen-nr-4-100-cm-3.jpg,Bandafix Netverband katoen nr 4 - 100 cm,,,,
